link,title,date,text,time
https://finance.detik.com/moneter/d-5526096/maskawin-atta-aurel-pakai-uang-rp-342021-aturannya-bagaimana,"Maskawin Atta-Aurel Pakai Uang Rp 342.021, Aturannya Bagaimana?",4/9/2021,pernikahan atta halilintar dan aurel hermansyah digelar pekan lalu atta memberikan maskawin seperangkat alat salat dan uang rp makna maskawin ini menggambarkan pernikahan keduanya yang dihelat pada april apakah boleh uang kertas rupiah digunakan sebagai mahar pernikahan menanggapi hal tersebut kepala departemen pengelolaan uang bank indonesia bi marlison hakim mengungkapkan pada prinsipnya uang rupiah untuk mahar dibolehkan yang penting tidak mengubah bentuk uang hanya yang perlu dijaga adalah perlakuan uang tersebut dengan baik antara lain dengan tidak melipat kata dia saat dihubungi detikcom jumat menurut dia harus memperlakukan uang rupiah dengan baik dan mencerminkan cinta dan bangga karena rupiah merupakan simbol kedaulatan negara yang wajib dihormati dan dibanggakan marlison menyebutkan untuk mahar nikah atta halilintar dan aurel hermansyah juga menggunakan uang kertas rupiah edisi lama kuno dan menjaga bentuk keaslian rupiah sehingga terjaga marwahnya ini hal yang baik rupiah adalah simbol negara mari kita gunakan dan perlakukan secara bijak dan penuh hormat tambah dia dia menyebutkan dilarang membuat mahar uang kertas dengan melipatlipat dan mengubah bentuk uang termasuk di dalamnya mencoret staples atau lem yang dapat merusak bentuk asli dan kerapihan uang rupiah kemudian dilarang mengubah bentuk dan merusak tampilan karena akan menimbulkan kesan juga pihak yang bersangkutan merendahkan mata uang rupiah sebagai alat pembayaran di indonesia sesuai dengan uu nomor tahun tentang mata uang setiap orang yang dengan sengaja merusak memotong menghancurkan atau mengubah rupiah dengan maksud merendahkan kehormatan rupiah sebagai simbol negara sebagaimana dimaksud pasal ayat dipidana penjara paling lama tahun dan pidana denda paling banyak rp miliar simak juga video makna maskawin atta halilintar dan aurel hermansyah gambasvideo detik,13:53
https://finance.detik.com/moneter/d-5525746/pakai-qris-jemaah-umrah-tak-perlu-bawa-uang-tunai-lagi,"Pakai QRIS, Jemaah Umrah Tak Perlu Bawa Uang Tunai Lagi",4/9/202,qr code indonesian standard qris nantinya akan bisa digunakan untuk bertransaksi di luar negeri bank indonesia bi menyebutkan qris bisa digunakan untuk transaksi lintas negara seperti thailand malaysia sampai arab saudigubernur bi perry warjiyo mengungkapkan dengan qris ini orang indonesia yang melakukan perjalanan wisata sampai wisata religi tak perlu lagi membawa uang tunai karena bisa membayar menggunakan aplikasilebih dari itu insyaallah digunakan untuk memudahkan pembayaran wisata perjalanan religi khususnya umroh dan haji itu yang akan kita lakukan bersama kata perry di acara fekdimenurut perry dengan qris yang bisa digunakan di luar negeri ini juga akan mempermudah pengiriman uang alias remitansi perdagangan ritel sampai usaha mikro kecil dan menengah umkm dia juga menargetkan di dalam negeri qris bisa menyambungkan juta merchant agar transaksi non tunai lebih mudah bi juga sedang mengembangkan biometric payment pembayaran yang menggunakan otentikasi tidak hanya password atau pin tapi pakai biometrik tambah diaqris adalah quick response code yang dikembangkan bi agar bisa digunakan secara universal dan bersifat inklusif untuk seluruh lapisan masyarakat dan dapat digunakan untuk transaksi pembayaran dalam dan luar negeriqris disusun oleh bi dan asosiasi sistem pembayaran indonesia aspi dengan menggunakan standar internasional emv co untuk mendukung interkoneksi instrumen sistem pembayaran yang lebih luas dan mengakomodasi kebutuhan spesifik negara sehingga memudahkan interoperabilitas antar penyelenggara antar instrumen termasuk antar negaradalam kesempatan acara juga dilakukan peluncuran implementasi qr code indonesian standard qris customer presented mode cpm implementasi microsite startup digitalyaitu platform berisikan modulmodul panduan melakukan usaha secara digital pada website bi httpswwwbigoidbliss dan uji coba qris transfer tarik dan setor tts tonton juga video anies surat izin keluarmasuk jakarta berbentuk qr code gambasvideo detik, 8:41
https://finance.detik.com/moneter/d-5524446/qr-code-made-in-ri-bakal-bisa-dipakai-di-thailand-sampai-saudi,QR Code Made in RI Bakal Bisa Dipakai di Thailand Sampai Saudi,4/8/202,bank indonesia bi saat ini terus mengembangkan qr indonesian standard qris atau qr code made in ri agar bisa semakin mudah dan efisien digunakan oleh masyarakat bi akan berkolaborasi bilateral dengan sejumlah negara di kawasan melalui bilateral qris dengan cross border langkah ini dilakukan bi untuk memperluas tidak hanya bisa digunakan di indonesia tapi juga di banyak negara seperti thailand malaysia sampai arab saudi kata gubernur bi perry warjiyo dalam sambutan fekdi kamis perry mengatakan dengan qris ini diharapkan bisa memperluas wilayah transaksi perdagangan ritel usaha mikro kecil dan menengah umkm dan remitansi selain itu qris antar negara ini diharapkan bisa memudahkan masyarakat untuk melakukan pembayaran di tempat wisata atau saat perjalanan religi khususnya umrah dan haji insyaallah itu yang harus kita lakukan bersama jelas dia kemudian selain cross border ini bi juga sedang mengembangkan qr code made in ri untuk tarik tunai transfer dan setoran tunai menurut dia qris tts ini agar masyarakat lebih mudah dalam bertransaksi pembayaran qris adalah kode respons cepat yang biasanya ada di toko atau merchant yang sudah menerima pembayaran menggunakan uang elektronik atau dompet elektronik qris ini memungkinkan pengguna gopay ovo dana linkaja untuk bisa bertransaksi meskipun dalam satu kode yang harus dipindai jadi para pengguna tak perlu lagi memiliki banyak aplikasi jika ingin melakukan pembayaran qris adalah quick response code yang dikembangkan bi agar bisa digunakan secara universal dan bersifat inklusif untuk seluruh lapisan masyarakat dan dapat digunakan untuk transaksi pembayaran dalam dan luar negeri qr code made in ri disusun oleh bi dan asosiasi sistem pembayaran indonesia aspi dengan menggunakan standar internasional emv co untuk mendukung interkoneksi instrumen sistem pembayaran yang lebih luas dan mengakomodasi kebutuhan spesifik negara sehingga memudahkan interoperabilitas antar penyelenggara antar instrumen termasuk antar negara simak juga dok luncurkan transaksi qr code bi dukung uang digital indonesia gambasvideo detik, 9:53
https://finance.detik.com/moneter/d-5520693/bedanya-fast-payment-dengan-kliring-yang-mau-diganti-bi,Bedanya Fast Payment Dengan Kliring yang Mau Diganti BI,4/5/2021,bank indonesia bi mengumumkan akan mengganti sistem kliring nasional bank indonesia sknbi menjadi bi fast payment dengan transformasi ini maka proses kliring akan bisa dilakukan secara real time lalu apa bedanya mengutip laman resmi bank indonesia senin kliring adalah pertukaran warkat atau data keuangan elektronik dke antar peserta kliring baik atas nama peserta maupun atas nama nasabah peserta yang perhitungannya diselesaikan pada waktu tertentu sknbi untuk setiap bank berbedabeda jam pelaksanaannya jika nasabah ingin melakukan transaksi kliring di luar jam operasional maka prosesnya baru bisa dilakukan pada jam kerja esok harinya selain itu proses kliring dalam sknbi membutuhkan waktu hingga uang sampai ke rekening tujuan sementara dengan bi fast payment proses transfer kliring akan bisa dilakukan secara real time selama jam dalam hari artinya proses transaksi kliring tidak ada jeda waktu sedikit pun pada sistem ini pada bi fast payment juga mampu menyelesaikan proses transaksi pada saat itu juga jika dengan sknbi proses kliring membutuhkan waktu hingga uang sampai ke rekening tujuan sebelumnya bi mau meluncurkan fast payment sistem untuk segmen pembayaran ritel pada tahun peluncuran ini juga nantinya akan menggantikan sistem kliring bi hal ini diungkapkan oleh gubernur bi perry warjiyo dalam acara pembukaan festival ekonomi keuangan digital indonesia fekdi secara virtual senin bi akan juga luncurkan fast payment tahun ini real time untuk ritel payment untuk gantikan sistem kliring bi kata perry,15:07
https://finance.detik.com/moneter/d-5520196/bi-gantikan-sistem-kliring-dengan-fast-payment-apa-itu,"BI Gantikan Sistem Kliring dengan Fast Payment, Apa Itu?",4/5/2021,bank indonesia bi mau meluncurkan fast payment sistem untuk segmen pembayaran ritel pada tahun peluncuran ini juga nantinya akan menggantikan sistem kliring bi hal ini diungkapkan oleh gubernur bi perry warjiyo dalam acara pembukaan festival ekonomi keuangan digital indonesia fekdi secara virtual senin bi akan juga luncurkan fast payment tahun ini real time untuk ritel payment untuk gantikan sistem kliring bi kata perry fast payment merupakan platform yang akan menciptakan sistem pembayaran semakin efisien fast payment juga akan menggantikan sistem kliring nasional bank indonesia sknbi dan masuk dalam program yang dicanangkan bank sentral untuk mempercepat digitalisasi bidang ekonomi dan keuangan tanah air insyaallah ini mempercepat penyelesaian transaksi di bidang digital kami juga bersama industri perbankan asosiasi mendorong digitalisasi perbankan bagaimana digitalisasi perbankan tersambungkan ecommerce marketplace dengan standarisasi ungkapnya perry berharap festival ekonomi keuangan digital indonesia mampu meningkatkan kinerja perdagangan ecommerce mencapai rp triliun atau tumbuh selanjutnya uang elektronik diharapkan naik menjadi rp triliun atau tumbuh pada tidak hanya itu digital banking dikatakan perry juga diperkirakan naik dari rp triliun menjadi rp triliun atau tumbuh bi berkomitmen mendukung upayaupaya bersama dalam akselerasi digitalisasi ekonomi keuangan ungkapnya simak juga ppkm mulai tunjukkan hasil sandiaga optimis kebangkitan pariwisata gambasvideo detik,10:25
https://finance.detik.com/moneter/d-5516964/bos-bi-yakin-ekonomi-ri-tumbuh-53-di-2021-caranya,"Bos BI Yakin Ekonomi RI Tumbuh 5,3% di 2021, Caranya?",4/1/2021,bank indonesia bi optimis ekonomi indonesia akan pulih tahun ini gubernur bi perry warjiyo menyatakan ekonomi indonesia akan kembali tumbuh positif ke level saya memperkirakan tahun ini ekonomi kita akan lebih baik dari tahun lalu saya memperkirakan akan tumbuh kata perry dalam webinar bersama fakultas ekonomika dan bisnis ugm kamis menurutnya hal itu bisa dicapai dengan sederet kebijakan yang dikeluarkan pihaknya dia mengatakan di sektor konsumsi bi telah memberikan relaksasi besarbesaran pada sektor kredit rumah dan kendaraan motor dengan dp di sektor perbankan pihaknya telah menurunkan suku bunga kredit menurutnya bi telah menurunkan suku bunga terendah ke angka perry juga mengatakan pihaknya pun melakukan pelonggaran likuiditas perbankan alias kebijakan quantitative easing perry menjelaskan jumlah pelonggaran likuiditas yang dilakukan sebesar rp triliun jumlah itu menurutnya menjadi yang terbesar di antara negara berkembang lainnya kami sudah turunkan suku bunga menjadi terendah jadi kami juga pastikan likuiditas perbankan longgar quantitative easing kami lakukan rp triliun terbesar di antara emerging market papar perry dia melanjutkan bi juga melakukan upaya membantu ketersediaan apbn caranya dengan melakukan burden sharing melalui pembelian surat utang negara,18:30
https://finance.detik.com/moneter/d-5516930/tenang-bi-nggak-bakal-ikut-ikutan-turki-brasil-naikkan-suku-bunga,Tenang! BI Nggak Bakal Ikut-ikutan Turki-Brasil Naikkan Suku Bunga,4/1/2021,sejumlah bank sentral di dunia menahan suku bunganya di level rendah untuk menstimulasi ekonomi yang dihantam pandemi covid namun beberapa bank sentral juga mulai kembali menaikkan suku bunga acuannya apakah bank indonesia bi akan ikut menaikkan suku bunga acuannya dalam waktu dekat deputi gubernur senior bi destry damayanti menjelaskan memang ada dua bank sentral yang sudah menaikkan suku bunga acuannya secara signifikan yakni turki dan brasil namun dia menegaskan bahwa kondisi ekonominya di kedua negara itu berbeda dengan indonesia apakah kita akan ikutikutan negara lain seperti turki dia naikin bps brazil bps tapi mereka itu struktur ekonominya beda dengan kita terangnya dalam acara temu stakeholders untuk percepatan pemulihan ekonomi nasional kamis destry menjelaskan kedua negara itu menghadapi tekanan laju inflasi yang tinggi sehingga untuk meredam itu mau tidak mau bank sentral menaikkan suku bunga acuannya di turki inflasinya belasan persen makanya dia harus naikin bps sementara di kia inflasi sangat rendah jadi penurunan suku bunga karena secara fundamental ruangnya sangat terbuka ini kita harapkan bisa memberikan stimulasi untuk pertumbuhan ekonomi terangnya selain inflasi yang rendah ekspor yang masih cukup baik current account deficit cad yang terkendali hingga likuiditas di perbankan yang masih sangat tinggi memberikan ruang bagi bi untuk menjaga suku bunga acuan di level terendah bi sudah menurunkan suku bunga acuan bi day reverse repo rate sebesar bps hingga di level menurutnya dengan begitu tujuannya bisa memberikan stimulasi terhadap pertumbuhan ekonomi lihat juga video bi prediksi pertumbuhan ekonomi dunia jadi di gambasvideo detik,17:08
https://finance.detik.com/berita-ekonomi-bisnis/d-5516742/bi-sebut-ri-terjebak-di-lingkaran-setan-investasi-konsumsi-tertahan,"BI Sebut RI Terjebak di Lingkaran Setan, Investasi-Konsumsi Tertahan",4/1/2021,pandemi covid telah memberikan dampak yang besar bukan hanya di bidang kesehatan tapi juga menjalar ke sektor ekonomi bahkan pandemi disebut telah menimbulkan lingkaran setan di sektor ekonomi deputi gubernur senior bank indonesia bi destry damayanti menjelaskan pandemi covid telah membuat masyarakat terutama kelas menengah atas menahan konsumsinya meskipun belakangan ini konsumsi sudah mulai berjalan tapi untuk kelas menengah masih menahan mereka hanya spending untuk kebutuhan dasar saja ucapnya dalam acara temu stakeholders untuk percepatan pemulihan ekonomi nasional kamis konsumsi rumah tangga dari masyarakat menengah yang masih tertahan membuat sektor korporasi menahan diri untuk berinvestasi nah jika sektor korporasi menahan investasi maka lapangan kerja tidak akan bertambah yang kemudian mempengaruhi konsumsi rumah tangga destry menyebut sederet hal yang saling berhubungan itu seperti lingkaran setan artinya saling memberikan dampak negatif jadi ini menyebabkan adanya lingkaran setan yang tidak berhenti rumah tangga tidak mau spending korporasi nggak mau investasi sementara jika korporasi tidak mau investasi maka lapangan kerja terbatas dan juga mengganggu konsumsi rumah tangga terangnya oleh karena itu menurutnya dibutuhkan bauran kebijakan yang bisa mendobrak lingkaran setan tersebut setidaknya hal itulah yang dilakukan komite stabilitas sistem keuangan kssk yang beranggotakan kementerian keuangan bi ojk dan lps bi lanjut destry juga sudah mengeluarkan berbagai kebijakan untuk membebaskan ekonomi indonesia dari lingkaran setan seperti menurunkan suku bunga acuan bi day reverse repo rate hingga bps ke level itu adalah level suku bunga terendah dalam sejarah tegasnya selain itu bi juga sudah memberikan relaksasi untuk mendorong konsumsi seperti dp untuk kredit kendaraan dan kpr lihat juga video airlangga klaim pemulihan ekonomi ri selama pandemi covid telah vshape gambasvideo detik,15:45
https://finance.detik.com/moneter/d-5515786/bi-siapkan-penukaran-uang-baru-selama-ramadhan,BI Siapkan Penukaran Uang Baru Selama Ramadhan,3/31/2021,kantor perwakilan kpw bank indonesia bi solo akan melayani masyarakat yang menukarkan uang pecahan baru saat ramadhan atau menjelang hari raya idul firtri nanti bahkan masyarakat juga bisa menukarkan uang baru pecahan rp jadi kalau memberi fitrah rp ribu rp ribu kekecilan boleh ngasihnya yang rp ribu penukaran ada yang pecahan rp berapapun permintaan kita penuhi ujar kepala kantor perwakilan kpw bank indonesia bi solo nugroho joko prastowo ditemui kantor bupati boyolali usai menghadiri pembukaan pelatihan public speaking di pendopo pemkab boyolali rabu namun penukaran uang baru untuk pecahan rp tersebut nantinya dibatasi per orangnya dalam setiap hari yaitu perktp hanya boleh menukarkan untuk lembar per hari satu hari satu ktp boleh lembar besok lagi boleh lagi lembar lagi besok lagi boleh lagi monggo kita pokoknya tidak dibatasi sesuai dengan ketentuan cuma yang dibatasi adalah kerumunannya ungkap nugroho nugroho mengatakan sesuai dengan kebiasaan masyarakat saat ramadhan dan lebaran kebutuhan uang khususnya pecahan kecil yang baru pasti meningkat permintaan warga terhadap uang baru itu meningkat untuk dibagibagikan dan bi selalu siap memenuhi kebutuhan itu jadi berapapun kebutuhan masyarakat terkait dengan kebutuhan untuk kebiasaan hari raya lebaran kita penuhi kita siapkan kata dia namun berapa jumlah uang yang disiapkan kpw bi solo untuk memenuhi kebutuhan warga yang akan menukarkan uang baru itu pihaknya menunggu distribusi dari bi pusat untuk jumlahnya kami masih menunggu distribusi dari kantor pusat tapi pasti mencukupi kita pastikan mencukupi kan biasanya dari tahuntahun sebelumnya sudah dipastikan sudah ada nah cuma kemarin tahun lalu kan agak turun nah di kebiasaan baru ini kita hitung lagi apakah akan naik seberapa tinggi karena aktivitas sudah agak pulih nah itu yang kami hitung jelasnya langsung klik halaman berikutnya,19:54
https://finance.detik.com/moneter/d-5513929/masuk-prolegnas-ruu-ini-dinilai-mengganggu-bi-hingga-ojk,"Masuk Prolegnas, RUU Ini Dinilai 'Mengganggu' BI hingga OJK",3/30/2021,ruu tentang reformasi pengembangan dan penguatan sektor keuangan sudah masuk dalam prolegnas prioritas aturan ini akan menghasilkan produk omnibus law yang akan mengatur otoritas jasa keuangan ojk bank indonesia bi dan lembaga penjamin simpanan lps anggota komisi xi dpr mukhamad misbakhun menyebut ruu tersebut merupakan usulan dari pemerintah dan sampai saat ini komisi xi dpr belum menerima draft resminya ini bukan hal yang baru karena sudah ada sejak awal dari sudah ada kata misbakhun dalam webinar infobanktalknews media discussion selasa meski belum ada draft resmi dari pemerintah misbakhun mengakui ada kekhawatiran yang muncul dari ruu tersebut salah satunya mengenai pembentukan dewan pengawas atau dewan moneter bank indonesia dan dewan pengawas ojk menurut dia usulan tersebut dinilai akan mengganggu independensi bi dan ojk dalam melaksanakan tugasnya apalagi saat ini terdapat komite stabilitas sistem keuangan kssk yang menjadi forum antara pemerintah dengan bi ojk dan lps masalahnya bagaimana dengan independensi ini menjadi pertanyaan karena apa independensi inilah yang menjadi kunci kepercayaan dunia internasional terhadap salah satu negara ujarnya dia menilai keberadaan kssk seharusnya sudah cukup dalam menjaga sektor keuangan nasional dari segala bentuk tantangan pasalnya forum tersebut sudah terdapat perwakilan pemerintah maupun lembagalembaga top di sektor keuangan seperti bi ojk dan lps menurut misbakhun yang saat ini diperlukan adalah mengenai sikap kepemimpinan dalam menyelesaikan persoalan misbakhun mengingatkan juga jangan menjadikan atau menganggap kebijakan bank indonesia sebagai pelengkap dari kebijakan fiskal dalam menyelesaikan tantangan seperti pandemi covid kebijakan moneter menjadi complement atau pelengkap berbeda dengan negara lain yang saling melengkapi inilah yang menurut saya jangan jadikan kebijakan moneter itu pelengkap dari fiskal inilah menurut saya titik lemah yang harus diperbaiki katanya sementara itu direktur riset core indonesia piter abdullah mengatakan sistem pengawasan perbankan sampai saat ini berjalan dengan baik meski di tengah pandemi covid kondisi perbankan tanah air masih berkinerja baik dia pun menganggap bahwa pelaksanaan ruu reformasi pengembangan dan penguatan sektor keuangan tidak urgensi untuk dilakukan sebenarnya perbankan kita so fine so far tidak alami suatu yang berat walaupun tekanan besar tapi tidak terlalu mengkhawatirkan perbankan kita relatif bertahap meskipun penyaluran kredit turun kata piter dia pun mengkhawatirkan independensi bank indonesia dan ojk akan terganggu jika ruu reformasi pengembangan dan penguatan sektor keuangan diproses dan disahkan sebab dalam pelaksanaannya nanti harus merevisi uu tentang bi uu tentang ojk maupun uu tentang lps masingmasing lembaga ini tentunya akan memerlukan perubahan peran penguatan dan itu amanah uu ppsk dan sekarang diperkuat lagi dengan adanya perppu yang saya kira semakin memperjelas arah dari amandemen uu bi ojk dan lps katanya satu hal yang saya titip adalah yang paling dijaga adalah independensi dari masingmasing lembaga baik ojk bi maupun lps tambahnya simak juga baleg dpr bicara masuknya ruu ibu kota negara di prolegnas gambasvideo detik,16:47
https://finance.detik.com/berita-ekonomi-bisnis/d-5507481/bi-sebut-ri-bisa-kecipratan-gurihnya-stimulus-jumbo-as,BI Sebut RI Bisa Kecipratan 'Gurihnya' Stimulus Jumbo AS,3/25/2021,amerika serikat as memiliki stimulus jumbo senilai us triliun atau setara rp triliun kurs rp us untuk warganya sampai september hal itu dinilai akan membawa dampak positif terhadap perekonomian indonesia direktur departemen kebijakan ekonomi moneter bank indonesia bi riza tyas mengatakan indonesia harus bisa memanfaatkan peluang ini terlebih as juga akan menerima tambahan stimulus fiskal hingga us triliun pada triwulan iv jika disetujui oleh kongres di sinilah sebenarnya juga kesempatan bagi indonesia untuk memanfaatkan hal tersebut kata riza dalam pelatihan wartawan bi secara virtual bertajuk sinergi memperkuat perekonomian kamis terlebih bantuan stimulus itu untuk mendukung rumah tangga hingga karyawan sehingga akan langsung menguatkan kemampuan konsumsi meskipun utamanya yang akan merasakan dampak adalah perekonomian as stimulus yang besar itu akan jadi oli yang sangat efektif terutama yang us triliun ini ya karena diberikan dalam waktu bulan dan kalau dilihat jenisjenisnya itu banyak yang langsung diberikan kepada rumah tangga karyawan sehingga langsung akan bisa meningkatkan kemampuan spending kemampuan membeli dari konsumen ucapnya nah ekonomi as yang pulih itu nantinya yang akan berdampak positif bagi ekspor indonesia pasalnya mereka dinilai tidak akan mampu memenuhi kebutuhannya sendiri sehingga akan melakukan impor mereka berjalan kan kita juga tidak jalan di tempat sama kita juga berjalan salah satunya yang jelas adalah ekonomi as ketika membaik dia tidak bisa memenuhi dirinya sendiri pasti akan ada kebutuhan impor katanya,15:36
https://finance.detik.com/moneter/d-5507208/ekonomi-kuartal-i-2021-diramal-masih-minus-tapi-kuartal-ii-bisa-loncat-6,"Ekonomi Kuartal I-2021 Diramal Masih Minus, tapi Kuartal II Bisa Loncat 6%",3/25/2021,ekonomi indonesia di kuartal i diprediksi masih berada pada zona negatif pengamat ekonomi dari pt bank permata josua pardede memperkirakan angkanya antara minus kondisinya januarifebruari belum signifikan pemulihannya sehingga kalau dari kami ekspektasinya masih kisaran negatif di kuartal i kata josua dalam pelatihan wartawan bank indonesia bi secara virtual bertajuk sinergi memperkuat perekonomian kamis meski begitu ekonomi diperkirakan akan loncat pada kuartal ii di mana diprediksi akan tumbuh hal itu dikarenakan ekspektasi yang tinggi dari dampak terkontraksinya ekonomi tahun lalu tapi di kuartal ii akan terjadi yang dialami juga oleh beberapa negara di dunia bahwa low base effect di tahun lalu itu akan bisa mendongkrak ekonomi kuartal ii cukup tinggi perhitungan kami sejauh ini bisa an kita harapkan ini akan mendongkrak pemulihan ekonomi di tahun ini aktivitas ekonomi diperkirakan akan lebih normal pada semester ii hal itu seiring dengan pelaksanaan vaksinasi yang lebih masif di beberapa negara termasuk indonesia kalau itu bisa dipercepat tentu akan mendrive pertumbuhan ekonomi di semester ii program vaksinasi saya pikir kunci dan tentunya terkait dengan peran covid kalau kasus covidnya masih tinggi kan kegiatan ekonomi tidak bisa lebih longgar ya sehingga kita harapkan akan jauh lebih baik ucapnya dalam kesempatan yang sama deputi gubernur bi sugeng mengatakan prediksi perbaikan ekonomi indonesia sejalan dengan proyeksi perekonomian global yang juga berpotensi lebih tinggi hal itu terlihat dari beberapa lembaga internasional yang telah menaikkan prediksi ekonomi global di bagaimana proyeksi lembaga internasional klik halaman berikutnya simak juga video buka rakernas kemendag jokowi pertumbuhan ekonomi harus capai kurang lebih gambasvideo detik selanjutnya halaman ekonomi ekonomi ri bank indonesia bi,13:01
https://finance.detik.com/moneter/d-5507064/sudah-tahu-berapa-jumlah-uang-beredar-di-ri-cek-di-sini,Sudah Tahu Berapa Jumlah Uang Beredar di RI? Cek di Sini,3/25/2021,bank indonesia bi mencatat likuiditas perekonomian atau uang beredar dalam arti luas m pada februari tetap tumbuh tinggi kepala departemen komunikasi bi erwin haryono mengungkapkan per februari uang beredar tercatat rp triliun atau tumbuh dia mengatakan pertumbuhan m ini dipengaruhi oleh tetap tingginya tagihan bersih kepada pemerintah pusat sebesar perlambatan aktiva luar negeri bersih dan penurunan kredit terkontraksi pertumbuhan m pada februari sebesar relatif stabil dibandingkan dengan pertumbuhan bulan sebelumnya sebesar kata dia dalam siaran pers kamis dari laporan bi disebutkan perkembangan m ini bersumber dari melambatnya peredaran uang kartal yang diimbangi dengan peningkatan giro rupiah pada februari uang kartal yang beredar tercatat rp triliun atau tumbuh melambat dibandingkan bulan sebelumnya sebesar sejalan dengan pola historisnya kemudian giro rupiah masyarakat pada februari tumbuh year on year lebih tinggi dibandingkan bulan sebelumnya sejalan dengan hal tersebut dana float atau saldo uang elektronik yang diterbitkan bank tumbuh positif yoy naik dibandingkan bulan sebelumnya dana float pada februari tercatat rp triliun dengan pangsa terhadap m kemudian untuk uang kuasi yang punya pangsa terhadap m dengan nilai sebesar rp triliun melambat menjadi dibandingkan sebelumnya perlambatan ini terjadi pada instrumen tabungan serta simpanan berjangka baik dalam rupiah dan valas seiring dengan tren penurunan suku bunga simpanan demikian juga surat berharga selain saham masih menunjukkan tren penurunan dari pada januari menjadi seiring penurunan surat berharga oleh korporasi finansial non bank dalam rupiah jelas dia,11:24
https://finance.detik.com/berita-ekonomi-bisnis/d-5503809/jangan-percaya-yang-ngaku-bisa-gandakan-duit,Jangan Percaya yang Ngaku Bisa Gandakan Duit!,3/23/202,masih ada saja masyarakat yang percaya dengan jasa gandakan uang demi memperoleh kekayaan dengan cara instan padahal hal semacam itu tidak dapat dipertanggungjawabkan ustaz gondrong di babelan kabupaten bekasi yang belakangan ramai diperbincangkan karena mengaku bisa menggandakan uang pun terbukti hanya omong kosong penggandaan uang yang dilakukan oleh ustaz gondrong adalah sebuah trik sulap lagipula hanya bank indonesia bi lah satusatunya lembaga yang berwenang untuk mengeluarkan dan mengedarkan uang rupiah serta mencabut menarik dan memusnahkan uang dari peredaran sebagaimana dikutip detikcom hal di atas ditetapkan dalam pasal undangundang nomor tahun tentang bank indonesia jadi jika ada selain bi yang mengklaim bisa memperbanyak uang dapat dipastikan itu uang palsu kecuali orang yang mengklaim mampu menggandakan uang bersedia memberikan uang asli miliknya secara cumacuma kepada mereka yang meminta uangnya digandakan bahkan perlu diketahui lembaga yang sah seperti bi saja tidak bisa sembarang mencetak uang seperti yang pernah dijelaskan oleh pejabat bi martin hariman yang kala itu menjabat sebagai manajer departemen komunikasi dijelaskannya dalam mengeluarkan uang bank sentral harus memperhatikan sejumlah perencanaan itu dilakukan agar selalu tercipta kepercayaan masyarakat terhadap uang pecahan atau emisi baru yang diterbitkan pada intinya bi dalam melipatgandakan jumlah uang yang beredar di masyarakat tidak semudah membalikkan telapak tangan anda perlu mengetahui cara membedakan uang palsu agar tak termakan rayuan penggandaan uang selengkapnya di halaman selanjutnya selanjutnya halaman ustaz gondrong menggandakan uang uang bank indonesia, 9:06
https://finance.detik.com/moneter/d-5503711/tukar-uang-baru-rp-75000-sekarang-1-ktp-bisa-buat-100-lembar,Tukar Uang Baru Rp 75.000 Sekarang 1 KTP Bisa buat 100 Lembar,3/23/202,untuk yang belum memiliki uang peringatan kemerdekaan upk tahun republik indonesia masih ada kesempatan loh bank indonesia bi membuka kembali penukaran ini kepada masyarakatberbeda dengan dulu yang hanya boleh satu ktp untuk satu lembar uang pecahan rp sekarang satu ktp bisa untuk menukar lembar bagaimana ya syarat dan ketentuannyakepala departemen pengelolaan uang bi marlison hakim mengungkapkan masyarakat yang sebelumnya sudah pernah kini bisa menukar kembaliupk tahun ri yang dikeluarkan pada agustus lalu merupakan alat pembayaran yang sah legal tender di seluruh wilayah negara kesatuan republik indonesia nkripenukaran upk tahun ri baik secara individu maupun kolektif dapat dilakukan di kantor bi dengan tata cara pemesanan dan penukaran yang sama dengan mekanisme sebelumnyamasyarakat dapat melakukan penukaran upk menggunakan ktp untuk mendapatkan maksimal bilyet dengan skema penukaran individu dan kolektif kata marlison saat dihubungi detikcom senin aplikasi pintar marlison menjelaskan untuk masyarakat yang ingin melakukan pemesanan individu melalui pintar httpspintarbigoid dan memilih tanggal penukaran yang sama dengan tanggal pemesanan penukaran h apabila pemesanan dilakukan sebelum pukul waktu kantor bi setempat mekanisme penukaran individu maupun kolektif dapat dilihat dalam aplikasi pintar penyempurnaan mekanisme penukaran upk tahun ri ini diharapkan dapat memberi kesempatan yang lebih luas bagi masyarakat untuk mendapatkan lebih banyak upk tahun ri sekaligus sebagai bentuk upaya peningkatan layanan publik bi jelas dia bi mengimbau masyarakat yang akan melakukan penukaran upk tahun ri untuk tetap menjalankan protokol kesehatan dalam rangka mitigasi penyebaran covid, 6:40
