link,title,date,text
https://finance.detik.com/moneter/d-5513929/masuk-prolegnas-ruu-ini-dinilai-mengganggu-bi-hingga-ojk,"Masuk Prolegnas, RUU Ini Dinilai 'Mengganggu' BI hingga OJK","Selasa, 30 Mar 2021 16:47 WIB","RUU tentang Reformasi Pengembangan dan Penguatan Sektor Keuangan sudah masuk dalam prolegnas prioritas.. Aturan ini akan menghasilkan produk omnibus law yang akan mengatur Otoritas Jasa Keuangan (OJK), Bank Indonesia (BI), dan Lembaga Penjamin Simpanan (LPS).
Anggota Komisi XI DPR, Mukhamad Misbakhun menyebut, RUU tersebut merupakan usulan dari pemerintah dan sampai saat ini Komisi XI DPR belum menerima draft resminya.
""Ini bukan hal yang baru, karena sudah ada sejak awal, dari 2020 sudah ada,"" kata Misbakhun dalam webinar InfobankTalkNews Media Discussion, Selasa (30/3/2021).
Meski belum ada draft resmi dari pemerintah, Misbakhun mengakui ada kekhawatiran yang muncul dari RUU tersebut. Salah satunya mengenai pembentukan dewan pengawas atau dewan moneter Bank Indonesia dan dewan pengawas OJK.
Menurut dia, usulan tersebut dinilai akan mengganggu independensi BI dan OJK dalam melaksanakan tugasnya. Apalagi saat ini terdapat Komite Stabilitas Sistem Keuangan (KSSK) yang menjadi forum antara pemerintah dengan BI, OJK, dan LPS,
""Masalahnya bagaimana dengan independensi, ini menjadi pertanyaan. Karena apa? independensi inilah yang menjadi kunci kepercayaan dunia internasional terhadap salah satu negara,"" ujarnya.
Dia menilai keberadaan KSSK seharusnya sudah cukup dalam menjaga sektor keuangan nasional dari segala bentuk tantangan. Pasalnya, forum tersebut sudah terdapat perwakilan pemerintah maupun lembaga-lembaga top di sektor keuangan seperti BI, OJK, dan LPS.
Menurut Misbakhun yang saat ini diperlukan adalah mengenai sikap kepemimpinan dalam menyelesaikan persoalan. Misbakhun mengingatkan juga jangan menjadikan atau menganggap kebijakan Bank Indonesia sebagai pelengkap dari kebijakan fiskal dalam menyelesaikan tantangan seperti pandemi COVID-19.
""Kebijakan moneter menjadi complement atau pelengkap, berbeda dengan negara lain yang saling melengkapi, inilah yang menurut saya jangan jadikan kebijakan moneter itu pelengkap dari fiskal, inilah menurut saya titik lemah yang harus diperbaiki,"" katanya.
Sementara itu, Direktur Riset CORE Indonesia Piter Abdullah mengatakan sistem pengawasan perbankan sampai saat ini berjalan dengan baik. Meski di tengah pandemi COVID-19, kondisi perbankan tanah air masih berkinerja baik.
Dia pun menganggap bahwa pelaksanaan RUU Reformasi Pengembangan dan Penguatan Sektor Keuangan tidak urgensi untuk dilakukan.
""Sebenarnya perbankan kita so fine so far, tidak alami suatu yang berat, walaupun tekanan besar tapi tidak terlalu mengkhawatirkan, perbankan kita relatif bertahap meskipun penyaluran kredit turun,"" kata Piter.
Dia pun mengkhawatirkan independensi Bank Indonesia dan OJK akan terganggu jika RUU Reformasi Pengembangan dan Penguatan Sektor Keuangan diproses dan disahkan. Sebab, dalam pelaksanaannya nanti harus merevisi UU tentang BI, UU tentang OJK, maupun UU tentang LPS.
""Masing-masing lembaga ini tentunya akan memerlukan perubahan peran, penguatan dan itu amanah UU PPSK, dan sekarang diperkuat lagi dengan adanya Perppu yang saya kira semakin memperjelas arah dari amandemen UU BI, OJK, dan LPS,"" katanya.
""Satu hal yang saya titip adalah, yang paling dijaga adalah independensi dari masing-masing lembaga baik OJK, BI maupun LPS,"" tambahnya.

Simak juga 'Baleg DPR Bicara Masuknya RUU Ibu Kota Negara di Prolegnas 2021':

[Gambas:Video 20detik]

"
https://finance.detik.com/berita-ekonomi-bisnis/d-5507481/bi-sebut-ri-bisa-kecipratan-gurihnya-stimulus-jumbo-as,BI Sebut RI Bisa Kecipratan 'Gurihnya' Stimulus Jumbo AS,"Kamis, 25 Mar 2021 15:36 WIB","Amerika Serikat (AS) memiliki stimulus jumbo senilai US$ 1,9 triliun atau setara Rp 27.358 triliun (kurs Rp 14.399/US$) untuk warganya sampai September 2021. Hal itu dinilai akan membawa dampak positif terhadap perekonomian Indonesia.
Direktur Departemen Kebijakan Ekonomi & Moneter Bank Indonesia (BI), Riza Tyas mengatakan Indonesia harus bisa memanfaatkan peluang ini. Terlebih AS juga akan menerima tambahan stimulus fiskal hingga US$ 2 triliun pada triwulan IV-2021 jika disetujui oleh Kongres.
""Di sinilah sebenarnya juga kesempatan bagi Indonesia untuk memanfaatkan hal tersebut,"" kata Riza dalam Pelatihan Wartawan BI secara virtual bertajuk 'Sinergi Memperkuat Perekonomian', Kamis (25/3/2021).
Terlebih bantuan stimulus itu untuk mendukung rumah tangga hingga karyawan, sehingga akan langsung menguatkan kemampuan konsumsi. Meskipun utamanya yang akan merasakan dampak adalah perekonomian AS.
""Stimulus yang besar itu akan jadi oli yang sangat efektif terutama yang US$ 1,9 (triliun) ini ya karena diberikan dalam waktu 6 bulan dan kalau dilihat jenis-jenisnya itu banyak yang langsung diberikan kepada rumah tangga, karyawan, sehingga langsung akan bisa meningkatkan kemampuan spending, kemampuan membeli dari konsumen,"" ucapnya.
Nah, ekonomi AS yang pulih itu nantinya yang akan berdampak positif bagi ekspor Indonesia. Pasalnya, mereka dinilai tidak akan mampu memenuhi kebutuhannya sendiri sehingga akan melakukan impor.
""Mereka berjalan kan kita juga tidak jalan di tempat, sama kita juga berjalan. Salah satunya yang jelas adalah ekonomi AS ketika membaik dia tidak bisa memenuhi dirinya sendiri, pasti akan ada kebutuhan impor,"" katanya.
"
https://finance.detik.com/moneter/d-5507208/ekonomi-kuartal-i-2021-diramal-masih-minus-tapi-kuartal-ii-bisa-loncat-6,"Ekonomi Kuartal I-2021 Diramal Masih Minus, tapi Kuartal II Bisa Loncat 6%","Kamis, 25 Mar 2021 13:01 WIB","Ekonomi Indonesia di kuartal I-2021 diprediksi masih berada pada zona negatif. Pengamat Ekonomi dari PT Bank Permata Josua Pardede memperkirakan angkanya antara minus 2-1%.
""Kondisinya Januari-Februari belum signifikan pemulihannya. Sehingga kalau dari kami ekspektasinya masih kisaran negatif 2-1% di kuartal I-2021,"" kata Josua dalam Pelatihan Wartawan Bank Indonesia (BI) secara virtual bertajuk 'Sinergi Memperkuat Perekonomian', Kamis (25/3/2021).
Meski begitu, ekonomi diperkirakan akan loncat pada kuartal II-2021 di mana diprediksi akan tumbuh 6%. Hal itu dikarenakan ekspektasi yang tinggi dari dampak terkontraksinya ekonomi tahun lalu.
""Tapi di kuartal II akan terjadi yang dialami juga oleh beberapa negara di dunia bahwa low base effect di tahun lalu itu akan bisa mendongkrak ekonomi kuartal II cukup tinggi, perhitungan kami sejauh ini bisa 6%-an kita harapkan ini akan mendongkrak pemulihan ekonomi di tahun ini.
Aktivitas ekonomi diperkirakan akan lebih normal pada semester II-2021. Hal itu seiring dengan pelaksanaan vaksinasi yang lebih masif di beberapa negara termasuk Indonesia.
""Kalau itu bisa dipercepat tentu akan men-drive pertumbuhan ekonomi di semester II. Program vaksinasi saya pikir kunci dan tentunya terkait dengan peran COVID, kalau kasus COVID-nya masih tinggi kan kegiatan ekonomi tidak bisa lebih longgar ya, sehingga kita harapkan akan jauh lebih baik,"" ucapnya.
Dalam kesempatan yang sama, Deputi Gubernur BI, Sugeng mengatakan prediksi perbaikan ekonomi Indonesia sejalan dengan proyeksi perekonomian global yang juga berpotensi lebih tinggi. Hal itu terlihat dari beberapa lembaga Internasional yang telah menaikkan prediksi ekonomi global di 2021.
Bagaimana proyeksi lembaga internasional? klik halaman berikutnya.

Simak juga Video ""Buka Rakernas Kemendag, Jokowi: Pertumbuhan Ekonomi Harus Capai Kurang Lebih 5%"":

[Gambas:Video 20detik]




        Selanjutnya 

Halaman



                1            

                2            





ekonomi ekonomi ri bank indonesia bi 


"
https://finance.detik.com/moneter/d-5507064/sudah-tahu-berapa-jumlah-uang-beredar-di-ri-cek-di-sini,Sudah Tahu Berapa Jumlah Uang Beredar di RI? Cek di Sini,"Kamis, 25 Mar 2021 11:24 WIB","Bank Indonesia (BI) mencatat likuiditas perekonomian atau uang beredar dalam arti luas (M2) pada Februari 2021 tetap tumbuh tinggi. Kepala Departemen Komunikasi BI Erwin Haryono mengungkapkan per Februari uang beredar tercatat Rp 6.810,5 triliun atau tumbuh 11,3%.
Dia mengatakan pertumbuhan M2 ini dipengaruhi oleh tetap tingginya tagihan bersih kepada pemerintah pusat sebesar 50,85%, perlambatan aktiva luar negeri bersih 11,5% dan penurunan kredit terkontraksi 2,3%.
""Pertumbuhan M1 pada Februari 2021 sebesar 18,6% relatif stabil dibandingkan dengan pertumbuhan bulan sebelumnya sebesar 18,7%,"" kata dia dalam siaran pers, Kamis (25/3/2021).
Dari laporan BI disebutkan perkembangan M1 ini bersumber dari melambatnya peredaran uang kartal yang diimbangi dengan peningkatan giro rupiah. Pada Februari 2021 uang kartal yang beredar tercatat Rp 698,2 triliun atau tumbuh 14,8% melambat dibandingkan bulan sebelumnya sebesar 15,6% sejalan dengan pola historisnya.
Kemudian Giro rupiah masyarakat pada Februari 2021 tumbuh 21,1% year on year lebih tinggi dibandingkan bulan sebelumnya 20,9%. Sejalan dengan hal tersebut, dana float atau saldo uang elektronik yang diterbitkan bank tumbuh positif (20,1% yoy) naik dibandingkan bulan sebelumnya 6,8%.
Dana float pada Februari 2021 tercatat Rp 2,8 triliun dengan pangsa 0,16% terhadap M1. Kemudian untuk uang kuasi yang punya pangsa 73,5% terhadap M2 dengan nilai sebesar Rp 5.005,7 triliun melambat menjadi 9,2% dibandingkan sebelumnya 9,7%.
Perlambatan ini terjadi pada instrumen tabungan serta simpanan berjangka baik dalam rupiah dan valas seiring dengan tren penurunan suku bunga simpanan.
""Demikian juga surat berharga selain saham masih menunjukkan tren penurunan dari 20,4% pada Januari 2021 menjadi -24,8% seiring penurunan surat berharga oleh korporasi finansial non bank dalam rupiah,"" jelas dia.
"
https://finance.detik.com/berita-ekonomi-bisnis/d-5503809/jangan-percaya-yang-ngaku-bisa-gandakan-duit,Jangan Percaya yang Ngaku Bisa Gandakan Duit!,"Selasa, 23 Mar 2021 09:06 WIB","Masih ada saja masyarakat yang percaya dengan jasa gandakan uang demi memperoleh kekayaan dengan cara instan. Padahal, hal semacam itu tidak dapat dipertanggungjawabkan.
Ustaz Gondrong di Babelan, Kabupaten Bekasi yang belakangan ramai diperbincangkan karena mengaku bisa menggandakan uang, pun terbukti hanya omong kosong. Penggandaan uang yang dilakukan oleh Ustaz Gondrong adalah sebuah trik sulap.
Lagipula, hanya Bank Indonesia (BI) lah satu-satunya lembaga yang berwenang untuk mengeluarkan dan mengedarkan uang rupiah serta mencabut, menarik dan memusnahkan uang dari peredaran.
Sebagaimana dikutip detikcom, hal di atas ditetapkan dalam Pasal 20 Undang-undang Nomor 23 Tahun 1999 tentang Bank Indonesia. Jadi, jika ada selain BI yang mengklaim bisa memperbanyak uang dapat dipastikan itu uang palsu, kecuali orang yang mengklaim mampu menggandakan uang bersedia memberikan uang asli miliknya secara cuma-cuma kepada mereka yang meminta uangnya digandakan.
Bahkan, perlu diketahui, lembaga yang sah seperti BI saja tidak bisa sembarang mencetak uang. Seperti yang pernah dijelaskan oleh pejabat BI, Martin Hariman yang kala itu menjabat sebagai Manajer Departemen Komunikasi.
Dijelaskannya, dalam mengeluarkan uang, bank sentral harus memperhatikan sejumlah perencanaan. Itu dilakukan agar selalu tercipta kepercayaan masyarakat terhadap uang pecahan atau emisi baru yang diterbitkan.
Pada intinya, BI dalam 'melipatgandakan' jumlah uang yang beredar di masyarakat tidak semudah membalikkan telapak tangan.
Anda perlu mengetahui cara membedakan uang palsu agar tak termakan rayuan penggandaan uang. Selengkapnya di halaman selanjutnya.



        Selanjutnya 

Halaman



                1            

                2            





ustaz gondrong menggandakan uang uang bank indonesia 


"
https://finance.detik.com/moneter/d-5503711/tukar-uang-baru-rp-75000-sekarang-1-ktp-bisa-buat-100-lembar,Tukar Uang Baru Rp 75.000 Sekarang 1 KTP Bisa buat 100 Lembar,"Selasa, 23 Mar 2021 06:40 WIB","Untuk yang belum memiliki Uang Peringatan Kemerdekaan (UPK) 75 Tahun Republik Indonesia, masih ada kesempatan loh. Bank Indonesia (BI) membuka kembali penukaran ini kepada masyarakat.Berbeda dengan dulu yang hanya boleh satu KTP untuk satu lembar uang pecahan Rp 75.000. Sekarang satu KTP bisa untuk menukar 100 lembar. Bagaimana ya syarat dan ketentuannya?Kepala Departemen Pengelolaan Uang BI, Marlison Hakim mengungkapkan masyarakat yang sebelumnya sudah pernah kini bisa menukar kembali.UPK75 Tahun RI yang dikeluarkan pada 17 Agustus 2020 lalu merupakan alat pembayaran yang sah (legal tender) di seluruh wilayah Negara Kesatuan Republik Indonesia (NKRI).Penukaran UPK 75 Tahun RI baik secara individu maupun kolektif dapat dilakukan di Kantor BI dengan tata cara pemesanan dan penukaran yang sama dengan mekanisme sebelumnya.""Masyarakat dapat melakukan penukaran UPK75 menggunakan 1 KTP untuk mendapatkan maksimal 100 bilyet dengan skema penukaran individu dan kolektif,"" kata Marlison saat dihubungi detikcom, Senin (22/3/2021).
Aplikasi PINTAR
Marlison menjelaskan untuk masyarakat yang ingin melakukan pemesanan individu melalui PINTAR (https://pintar.bi.go.id) dan memilih tanggal penukaran yang sama dengan tanggal pemesanan (penukaran H+0) apabila pemesanan dilakukan sebelum pukul 11.30 waktu kantor BI setempat.
Mekanisme penukaran individu maupun kolektif dapat dilihat dalam aplikasi PINTAR.
""Penyempurnaan mekanisme penukaran UPK 75 Tahun RI ini diharapkan dapat memberi kesempatan yang lebih luas bagi masyarakat untuk mendapatkan lebih banyak UPK 75 Tahun RI, sekaligus sebagai bentuk upaya peningkatan layanan publik BI,"" jelas dia.
BI mengimbau masyarakat yang akan melakukan penukaran UPK75 Tahun RI untuk tetap menjalankan protokol kesehatan dalam rangka mitigasi penyebaran COVID-19.
"
https://finance.detik.com/berita-ekonomi-bisnis/d-5503641/fitch-pertahankan-peringkat-utang-ri-di-tengah-pandemi,Fitch Pertahankan Peringkat Utang RI di Tengah Pandemi,"Senin, 22 Mar 2021 23:03 WIB","Fitch rating mempertahankan peringkat kredit atau sovereign credit rating Indonesia pada peringkat BBB (investment grade) dengan outlook stabil pada 19 Maret 2021. Menurut Fitch, yang mendukung afirmasi peringkat Indonesia adalah prospek pertumbuhan ekonomi jangka menengah yang baik dan beban utang pemerintah yang rendah meskipun meningkat.
Lembaga tersebut turut menggarisbawahi tantangan yang dihadapi, yaitu ketergantungan terhadap sumber pembiayaan eksternal yang masih tinggi, penerimaan pemerintah yang rendah, serta perkembangan sisi struktural seperti indikator tata kelola dan PDB per kapita yang masih tertinggal dibandingkan negara lain dengan peringkat yang sama.
""Afirmasi rating Indonesia pada peringkat BBB dengan outlook stabil merupakan bentuk pengakuan stakeholder internasional atas stabilitas makroekonomi dan prospek ekonomi jangka menengah Indonesia yang tetap terjaga di tengah pandemi COVID-19,"" kata Gubernur Bank Indonesia (BI) Perry Warjiyo melalui keterangan tertulis, Senin (22/3/2021).
Hal itu, lanjut Perry didukung oleh kredibilitas kebijakan dan sinergi bauran kebijakan yang kuat baik secara nasional maupun antar lembaga anggota KSSK, yaitu BI, Kementerian Keuangan, Otoritas Jasa Keuangan (OJK), dan Lembaga Penjamin Simpanan (LPS).
""Ke depan, Bank Indonesia akan terus mencermati perkembangan ekonomi global dan domestik, mengambil langkah-langkah yang diperlukan untuk memastikan terjaganya stabilitas makroekonomi dan sistem keuangan, serta terus bersinergi dengan Pemerintah untuk mempercepat proses pemulihan ekonomi nasional,"" jelasnya.
Fitch memperkirakan pertumbuhan ekonomi Indonesia akan pulih bertahap mencapai 5,3% pada 2021 dan 6% pada 2022, setelah terkontraksi 2,1% pada 2020 akibat pandemi COVID-19.
Pemulihan ekonomi Indonesia didorong oleh stimulus pemerintah dan ekspor yang didukung perbaikan harga komoditas. Selain itu, momentum pertumbuhan ekonomi juga didukung oleh pembangunan infrastruktur.
Namun, pemulihan akan bergantung pada penanganan penyebaran COVID-19, khususnya melalui percepatan vaksinasi. Dalam jangka menengah, Fitch memproyeksikan pertumbuhan ekonomi akan didorong oleh implementasi Undang-undang Nomor 11 Tahun 2020 tentang Cipta Kerja. Aturan tersebut bertujuan untuk menghapus berbagai hambatan investasi.
Fitch juga mencatat pembentukan Lembaga Pengelola Investasi (LPI) atau Indonesia Investment Authority (INA) merupakan upaya mendukung pembiayaan pembangunan infrastruktur dalam beberapa tahun ke depan.
Fitch memperkirakan defisit fiskal akan sedikit menurun menjadi 5,6% pada 2021 dari 6,1% pada 2020. Hal itu sejalan dengan target yang ditetapkan pemerintah.
Pada 2021, belanja pemerintah tetap difokuskan pada upaya untuk mengurangi dampak krisis kesehatan. Itu tercermin pada peningkatan alokasi untuk belanja kesehatan dan bantuan untuk rumah tangga dan sektor usaha menjadi 4,2% dari PDB pada 2021 dari 3,8% pada 2020.
Pemerintah berkomitmen untuk memenuhi batas atas defisit fiskal 3% pada 2023. Dari sisi penerimaan, Fitch memperkirakan rasio penerimaan pemerintah akan membaik secara gradual menjadi 12,3% dan 12,8% dari PDB untuk 2021 dan 2022 seiring pemulihan ekonomi, setelah mencatat rasio sebesar 12,1% pada 2020. Fitch menyebutkan bahwa dampak pandemi terhadap posisi fiskal Indonesia tidak separah negara peers.
Menurut Fitch, dukungan BI atas pembiayaan defisit fiskal membantu mengurangi biaya bunga dan mendukung percepatan pemulihan ekonomi.
Meski begitu, perlu ditekankan bahwa langkah tersebut bersifat sementara sehingga tidak menimbulkan risiko penurunan keyakinan investor terhadap kredibilitas kebijakan moneter.
BI juga telah menurunkan suku bunga kebijakan sebesar 150bps sejak awal 2020, melonggarkan kebijakan makroprudensial, dan menambah likuiditas bagi sistem perbankan. Langkah itu diambil untuk merespon pandemi.
Cadangan devisa juga tercatat meningkat mencapai US$ 138,8 miliar pada akhir Februari 2021 dari US$'121 miliar pada akhir Maret 2020, seiring berkurangnya defisit transaksi berjalan dari 2,7% PDB pada 2019 menjadi 0,4% PDB pada 2020.
"
https://finance.detik.com/moneter/d-5502603/bunga-acuan-bi-sudah-turun-125-bps-bunga-kredit-turun-nggak-ya,"Bunga Acuan BI Sudah Turun 125 bps, Bunga Kredit Turun Nggak Ya?","Senin, 22 Mar 2021 12:05 WIB","Suku bunga acuan Bank Indonesia (BI) sejak Januari 2020 hingga Januari 2021 telah turun hingga 125 basis poin (bps) atau 1,25%. Bank sentral menyebut penurunan bunga kebijakan ini telah diikuti oleh penurunan suku bunga dasar kredit (SBDK) yang masih terbatas dan penurunan bunga deposito 1 bulan yang lebih agresif.Direktur Eksekutif Departemen Komunikasi BI Erwin Haryono mengungkapkan untuk SBDK turun 78 bps atau 0,78%. ""Hal itu menyebabkan spread SBDK terhadap BI7DRR melebar dari 5,82% pada Januari 2020 menjadi 6,28% pada Januari 2021,"" kata dia dalam siaran pers, Senin (22/3/2021).Kemudian untuk suku bunga deposito tenor 1 bulan sudah turun 189 bps year on year. Sehingga spread antara SBDK dan suku bunga deposito 1 bulan mengalami kenaikan dari 4,86% menjadi 5,97%.
Erwin menyebutkan bank BUMN saat ini masih mencatat SBDK 10,8% pada periode Januari 2021 dibandingkan kelompok lainnya ini masih yang tertinggi.
""Percepatan penurunan SBDK kelompok bank BUMN yang telah diumumkan diharapkan juga diikuti oleh kelompok bank lain,"" tambahnya.Dia menyampaikan assessment transmisi suku bunga kebijakan kepada suku bunga dasar kredit perbankan merupakan kelanjutan dari keputusan Rapat Dewan Gubernur Bulan Februari 2021.Tujuannya adalah untuk mendukung percepatan transmisi kebijakan moneter dan makroprudensial BI serta memperluas diseminasi informasi kepada konsumen. Baik korporasi maupun individu guna meningkatkan tata kelola, disiplin pasar dan kompetisi di pasar kredit perbankan.
Lihat Video: BI Prediksi Pertumbuhan Ekonomi Dunia Jadi 5% di 2021

[Gambas:Video 20detik]

"
https://finance.detik.com/moneter/d-5498253/bi-tahan-suku-bunga-acuan-di-35,"BI Tahan Suku Bunga Acuan di 3,5%","Kamis, 18 Mar 2021 14:34 WIB","Bank Indonesia (BI) menahan suku bunga acuannya BI 7 Day Reverse Repo Rate di level 3,5%. Hal ini diputuskan dalam rapat dewan gubernur (RDG) BI 17-18 Maret 2021.
""RDG pada 17-18 Maret 2021 memutuskan untuk mempertahankan BI 7 day sebesar 3,50%"" kata Gubernur BI Perry Warjiyo, Kamis (18/3/2021).
Selanjutnya, bunga lending facility dan deposit facility juga ditahan masing-masing 25 bps.
""Suku bunga deposit facility juga tetap sebesar 2,75% dan suku bunga lending facility tetap 4,25%"" jelasnya.
Ditahannya bunga acuan BI dikatakan Perry, sejalan dengan perkiraan inflasi yang rendah dan mempertimbangkan pertumbuhan ekonomi.
""(Keputusan suku bunga ini) Setelah mencermati dan melihat berbagai assessment baik ekonomi global maupun ekonomi domestik tersebut,"" tuturnya.
"
https://finance.detik.com/moneter/d-5485045/cuti-bersama-dipangkas-ini-jadwal-terbaru-layanan-bank-indonesia,"Cuti Bersama Dipangkas, Ini Jadwal Terbaru Layanan Bank Indonesia","Senin, 08 Mar 2021 10:15 WIB","Jadwal kegiatan operasional dan layanan publik di Bank Indonesia (BI) mengalami penyesuaian. Hal itu dilakukan pasca perubahan cuti bersama 2021 yang dilakukan oleh pemerintah.
Mengutip keterangan resmi, Senin (8/3/2021), pada jadwal terbaru BI akan tetap beroperasi pada 12 Maret 2021, 17-19 Mei 2021, dan 27 Desember 2021.
Seperti yang sudah diketahui, pemerintah menghapus cuti bersama pada tanggal-tanggal tersebut berdasarkan Surat Keputusan Bersama (SKB) Menteri Agama, Menteri Ketenagakerjaan dan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Republik Indonesia.
SKB tersebut Nomor 281 Tahun 2021, Nomor 1 Tahun 2021, dan Nomor 1 Tahun 2021 tentang Perubahan Atas Keputusan Bersama Menteri Agama, Menteri Ketenagakerjaan dan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 642 Tahun 2020, Nomor 4 Tahun 2020, Nomor 4 Tahun 2020 tentang Hari Libur Nasional dan Cuti Bersama Tahun 2021.
""Dalam Surat Keputusan Bersama (SKB) sebelumnya terdapat 7 hari cuti bersama. Setelah dilakukan peninjauan kembali SKB, maka cuti bersama dikurangi dari semula 7 hari menjadi hanya tinggal 2 hari saja"" ujar Menko PMK Muhadjir Effendy dalam Rapat Koordinasi di Kantor Kemenko PMK beberapa waktu lalu.

"
https://finance.detik.com/moneter/d-5482393/mau-punya-uang-bersambung-bi-siapkan-duit-mulai-segini,Mau Punya Uang Bersambung BI? Siapkan Duit Mulai Segini,"Jumat, 05 Mar 2021 15:51 WIB","Bank Indonesia (BI) menyediakan uang bersambung atau yang belum dipotong untuk dimiliki oleh masyarakat. Lalu bagaimana cara belinya dan berapa harganya?
Mengutip akun Instagram resmi BI, Jumat (5/3/2021), melalui Undang-undang Nomor 7 tahun 2011 tentang Mata Uang serta upaya dalam mengembangkan kegiatan numismatika di Indonesia, BI menerbitkan uang rupiah khusus (URK) dalam bentuk uang bersambung atau uncut money/uncut banknotes.
BI menerbitkan uang bersambung dalam 2 lembar dan 4 lembar untuk pecahan Rp 100.000, Rp 50.000, Rp 20.000, Rp 10.000, Rp 5.000, Rp 2.000, Rp 1.000.
Pembelian uang bersambung ini dapat dilakukan melalui loket kas kantor pusat BI setiap harinya mulai dari pukul 08.00-11.00 WIB.
Selain itu bisa juga dilakukan pembelian di kantor perwakilan (KPw) BI dengan menghubungi terlebih dahulu. Berikut syaratnya:
- Membawa Kartu Tanda Penduduk (KTP) asli- Berpakaian rapi- Membawa uang yang pas- Tidak membawa senjata tajam, senjata api, obat-obatan terlarang dan barang berbahaya lainnya- Memperhatikan protokol kesehatan dengan cara 3M
Berikut daftar harga uang bersambung yang sudah termasuk PPN:
Rp 100.000, dibanderol 2 lembar Rp 585.000 dan 4 lembar Rp 1.115.000
Rp Rp 50.000, dibanderol 2 lembar Rp 375.00, 4 lembar Rp 695.000
Rp 20.000, dibanderol 2 lembar Rp 227.000, 4 lembar Rp 399.000
Rp 10.000, dibanderol 2 lembar Rp 185.000, 4 lembar Rp 315.000
Rp 5.000, dibanderol 2 lembar Rp 164.000, 4 lembar Rp 273.000
Rp 2.000, dibanderol 2 lembar Rp 109.600, 4 lembar Rp 164.200
Rp 1.000, dibanderol 2 lembar Rp 87.800, 4 lembar Rp 120.600.
"
https://finance.detik.com/moneter/d-5481854/februari-cadangan-devisa-naik-jadi-us-1388-miliar,"Februari, Cadangan Devisa Naik Jadi US$ 138,8 Miliar","Jumat, 05 Mar 2021 10:22 WIB","Bank Indonesia (BI) mencatat cadangan devisa Indonesia pada akhir Februari 2021 sebesar US$ 138,8 miliar. Direktur Eksekutif Departemen Komunikasi BI Erwin Haryono mengungkapkan angka ini naik dibandingkan periode Januari sebesar US$ 138 miliar.
""Posisi cadangan devisa tersebut setara dengan pembiayaan 10,5 bulan impor atau 10,0 bulan impor dan pembayaran utang luar negeri pemerintah, serta berada di atas standar kecukupan internasional sekitar 3 bulan impor,"" kata Erwin dalam siaran pers, Jumat (5/3/2021).
Erwin mengungkapkan Bank Indonesia menilai cadangan devisa tersebut mampu mendukung ketahanan sektor eksternal serta menjaga stabilitas makroekonomi dan sistem keuangan.
Peningkatan posisi cadangan devisa pada Februari 2021 terutama dipengaruhi oleh penarikan pinjaman pemerintah dan penerimaan pajak.
""Ke depan, Bank Indonesia memandang cadangan devisa tetap memadai, didukung oleh stabilitas dan prospek ekonomi yang terjaga, seiring dengan berbagai respons kebijakan dalam mendorong pemulihan ekonomi,"" ujarnya.

"
